Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEE2070A,2013.03,144.257621,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2013.06,142.817029,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2013.09,149.77336499999998,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2013.12,156.233992,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2014.03,152.814432,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2014.06,154.962089,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2014.09,164.273524,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2014.12,174.32353,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2015.03,168.427575,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2015.06,173.745844,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2015.09,189.314346,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2015.12,191.06215,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2016.03,197.436894,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2016.06,197.572416,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2016.09,211.32814900000002,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2016.12,220.28279500000002,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2017.03,224.330581,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2017.06,224.867017,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2017.09,238.025756,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2017.12,252.51814,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2018.03,254.502234,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2018.06,262.679152,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2018.09,271.021457,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2018.12,283.512901,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2019.03,272.443941,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2019.06,283.569596,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2019.09,286.236685,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2019.12,315.201532,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2020.03,293.341968,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2020.06,264.507917,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2020.09,279.636471,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2020.12,280.803521,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2021.03,277.415594,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2021.06,293.591652,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2070A,2021.09,299.531034,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Queenstown-Lakes District,Actual,,
BDCQ.SEE2071A,2011.06,561.9461660000001,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2011.09,558.418503,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2011.12,592.099159,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2012.03,567.926074,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2012.06,586.180192,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2012.09,582.662071,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2012.12,618.994862,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2013.03,580.0243059999999,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2013.06,603.0621570000001,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2013.09,593.777079,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2013.12,635.358855,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2014.03,589.466925,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2014.06,620.497355,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2014.09,627.060503,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2014.12,656.519129,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2015.03,614.475731,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2015.06,628.6589730000001,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2015.09,652.041668,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2015.12,665.039669,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2016.03,655.9101059999999,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2016.06,655.826681,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2016.09,662.389605,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2016.12,691.654985,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2017.03,674.673717,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2017.06,688.5170099999999,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2017.09,697.952059,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2017.12,741.798172,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2018.03,707.75329,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2018.06,733.0662480000001,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2018.09,740.207544,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2018.12,788.747348,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2019.03,728.283584,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2019.06,776.1806339999999,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2019.09,772.959622,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2019.12,840.8551140000001,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2020.03,764.696526,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2020.06,791.656491,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2020.09,809.726365,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2020.12,829.567413,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2021.03,814.213747,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2021.06,838.152907,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2071A,2021.09,846.6121519999999,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Dunedin City,Actual,,
BDCQ.SEE2072A,2011.06,72.394906,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2011.09,67.370195,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2011.12,72.817203,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2012.03,74.574832,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2012.06,74.35126600000001,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2012.09,69.404531,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2012.12,73.539875,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2013.03,75.967986,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2013.06,75.041027,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2013.09,70.45537,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2013.12,76.12355500000001,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2014.03,76.269667,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2014.06,78.63241,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2014.09,74.461334,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2014.12,78.4502,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2015.03,79.62659599999999,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2015.06,80.421805,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2015.09,75.935264,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2015.12,77.66419,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2016.03,83.778428,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2016.06,83.81897099999999,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2016.09,76.76423,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2016.12,85.555972,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2017.03,85.916715,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2017.06,87.42858199999999,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2017.09,79.996656,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2017.12,90.910238,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2018.03,91.493123,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2018.06,94.920665,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2018.09,87.851301,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2018.12,97.63669,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2019.03,93.930348,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2019.06,95.99203299999999,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2019.09,89.47465799999999,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2019.12,104.053789,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2020.03,98.710702,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2020.06,99.37244,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2020.09,97.57827900000001,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2020.12,101.675159,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2021.03,104.685457,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2021.06,102.74279200000001,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2072A,2021.09,102.071527,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Clutha District,Actual,,
BDCQ.SEE2073A,2011.06,113.94848200000001,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2011.09,107.33722399999999,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2011.12,121.333256,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2012.03,119.98281000000001,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2012.06,118.987927,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2012.09,115.03818400000002,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2012.12,129.97526299999998,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2013.03,126.05004,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2013.06,124.82548100000001,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2013.09,120.234605,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2013.12,140.757926,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2014.03,133.760636,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2014.06,134.693566,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2014.09,131.74314099999998,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2014.12,148.281285,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2015.03,143.70598700000002,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2015.06,141.34378700000002,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2015.09,140.227497,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2015.12,152.366357,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2016.03,155.923977,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2016.06,146.17455,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2016.09,141.135782,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2016.12,158.7324,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2017.03,157.838289,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2017.06,153.588825,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2017.09,152.64826200000002,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2017.12,173.155357,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2018.03,166.49789099999998,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2018.06,167.099712,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2018.09,166.369552,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2018.12,187.14145,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2019.03,177.772287,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2019.06,176.77899399999998,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2019.09,173.151453,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2019.12,196.74342099999998,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2020.03,184.12846000000002,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2020.06,178.655341,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2020.09,182.009784,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2020.12,193.675374,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2021.03,192.24396399999998,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2021.06,194.978983,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2073A,2021.09,193.940677,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Southland District,Actual,,
BDCQ.SEE2074A,2011.06,56.438667,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Gore District,Actual,,
BDCQ.SEE2074A,2011.09,52.084153,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Gore District,Actual,,
BDCQ.SEE2074A,2011.12,56.681263,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Gore District,Actual,,
BDCQ.SEE2074A,2012.03,57.05686800000001,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Gore District,Actual,,
BDCQ.SEE2074A,2012.06,56.619285,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Gore District,Actual,,
BDCQ.SEE2074A,2012.09,54.947014,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Gore District,Actual,,
BDCQ.SEE2074A,2012.12,59.366686,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Gore District,Actual,,
BDCQ.SEE2074A,2013.03,57.401534999999996,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Gore District,Actual,,
BDCQ.SEE2074A,2013.06,58.610191,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Gore District,Actual,,
BDCQ.SEE2074A,2013.09,54.94733299999999,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Gore District,Actual,,
BDCQ.SEE2074A,2013.12,61.154191000000004,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Gore District,Actual,,
BDCQ.SEE2074A,2014.03,57.298079,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Gore District,Actual,,
BDCQ.SEE2074A,2014.06,60.133816,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Gore District,Actual,,
BDCQ.SEE2074A,2014.09,57.096258,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Gore District,Actual,,
BDCQ.SEE2074A,2014.12,62.21139599999999,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Gore District,Actual,,
BDCQ.SEE2074A,2015.03,60.434177000000005,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Gore District,Actual,,
BDCQ.SEE2074A,2015.06,61.641144999999995,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Gore District,Actual,,
BDCQ.SEE2074A,2015.09,59.90843,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Gore District,Actual,,
BDCQ.SEE2074A,2015.12,61.740472,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Gore District,Actual,,
BDCQ.SEE2074A,2016.03,64.647462,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Gore District,Actual,,
BDCQ.SEE2074A,2016.06,61.504891,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Gore District,Actual,,
BDCQ.SEE2074A,2016.09,59.790501,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Gore District,Actual,,
BDCQ.SEE2074A,2016.12,63.272801,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Gore District,Actual,,
BDCQ.SEE2074A,2017.03,63.639185999999995,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Gore District,Actual,,
BDCQ.SEE2074A,2017.06,63.690705,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Gore District,Actual,,
